Test subject,Telephone,Carrying location,Date,Trial,Floor height,Speed,Pause,Measured # steps,Floors healthdb_secure.sqlite,Floors cache_encryptedC.db,Measured number of floors
7,6+ (11.4.1),Hand L,20211012,13,2,W,No,47,2,2,3
7,6+ (11.4.1),Hand L,20211012,14,2,R,Yes,15,0,0,-1
7,6+ (11.4.1),Hand L,20211012,15,2,R,Yes,53,0,-2,-3
7,6+ (11.4.1),Hand L,20211012,16,2,W,Yes,15,1,1,1
7,6+ (11.4.1),Hand L,20211012,17,2,R,No,48,2,2,3
7,6+ (11.4.1),Hand L,20211012,18,2,W,Yes,49,0,-2,-3
7,6+ (11.4.1),Hand L,20211012,19,2,R,Yes,49,2,2,2
7,6+ (11.4.1),Hand L,20211012,20,2,W,Yes,15,0,-1,-1
7,6+ (11.4.1),Hand L,20211012,21,2,W,No,49,0,-2,-3
7,6+ (11.4.1),Hand L,20211012,22,2,R,No,32,1,1,2
7,6+ (11.4.1),Hand L,20211012,23,2,R,Yes,15,1,1,1
7,6+ (11.4.1),Hand L,20211012,24,2,R,No,53,0,-2,-3
7,6+ (11.4.1),Hand L,20211012,25,2,W,Yes,48,2,2,3
7,6+ (11.4.1),Hand L,20211012,26,3,WL,Yes,49,0,0,-1
7,6+ (11.4.1),Hand L,20211012,27,3,WL,Yes,41,0,0,2
7,6+ (11.4.1),Hand L,20211012,28,3,WL,Yes,50,0,0,-3
7,6+ (11.4.1),Hand L,20211012,29,3,WL,Yes,48,0,0,1
7,6+ (11.4.1),Hand L,20211012,31,3,RT,Yes,30,0,0,-1
7,6+ (11.4.1),Hand L,20211012,32,3,RT,Yes,26,0,0,1
7,6+ (11.4.1),Hand L,20211012,33,3,RTW,Yes,39,0,-1,-1
7,6+ (11.4.1),Hand L,20211012,34,3,RTW,Yes,38,0,0,1
7,6+ (11.4.1),Hand L,20211012,34,3,RTW,Yes,38,1,1,1
7,8 (12.4.1),Trouser back L,20211012,2,2,R,No,18,0,0,-1
7,8 (12.4.1),Trouser back L,20211012,3,2,R,No,32,4,-2,-2
7,8 (12.4.1),Trouser back L,20211012,4,2,R,Yes,33,0,1,2
7,8 (12.4.1),Trouser back L,20211012,5,2,W,No,17,0,0,1
7,8 (12.4.1),Trouser back L,20211012,6,2,W,No,32,0,-1,-2
7,8 (12.4.1),Trouser back L,20211012,7,2,W,Yes,35,0,1,2
7,8 (12.4.1),Trouser back L,20211012,8,2,W,Yes,31,0,-1,-2
7,8 (12.4.1),Trouser back L,20211012,9,2,W,No,17,0,0,-1
7,8 (12.4.1),Trouser back L,20211012,10,2,R,No,15,0,0,1
7,8 (12.4.1),Trouser back L,20211012,11,2,W,No,32,0,2,2
7,8 (12.4.1),Trouser back L,20211012,12,2,R,Yes,33,0,-1,-2
7,8 (12.4.1),Trouser back L,20211012,13,2,W,No,47,5,1,3
7,8 (12.4.1),Trouser back L,20211012,14,2,R,Yes,15,0,0,-1
7,8 (12.4.1),Trouser back L,20211012,15,2,R,Yes,53,0,0,-3
7,8 (12.4.1),Trouser back L,20211012,16,2,W,Yes,15,0,1,1
7,8 (12.4.1),Trouser back L,20211012,17,2,R,No,48,0,2,3
7,8 (12.4.1),Trouser back L,20211012,18,2,W,Yes,49,0,-2,-3
7,8 (12.4.1),Trouser back L,20211012,19,2,R,Yes,49,0,0,2
7,8 (12.4.1),Trouser back L,20211012,20,2,W,Yes,15,0,-1,-1
7,8 (12.4.1),Trouser back L,20211012,21,2,W,No,49,4,-2,-3
7,8 (12.4.1),Trouser back L,20211012,22,2,R,No,32,0,0,2
7,8 (12.4.1),Trouser back L,20211012,23,2,R,Yes,15,0,2,1
7,8 (12.4.1),Trouser back L,20211012,24,2,R,No,53,0,-2,-3
7,8 (12.4.1),Trouser back L,20211012,25,2,W,Yes,48,0,2,3
7,8 (12.4.1),Trouser back L,20211012,26,3,WL,Yes,49,0,0,-1
7,8 (12.4.1),Trouser back L,20211012,27,3,WL,Yes,41,0,0,2
7,8 (12.4.1),Trouser back L,20211012,28,3,WL,Yes,50,0,0,-3
7,8 (12.4.1),Trouser back L,20211012,29,3,WL,Yes,48,0,0,1
7,8 (12.4.1),Trouser back L,20211012,31,3,RT,Yes,30,0,0,-1
7,8 (12.4.1),Trouser back L,20211012,32,3,RT,Yes,26,0,0,1
7,8 (12.4.1),Trouser back L,20211012,33,3,RTW,Yes,39,0,-1,-1
7,8 (12.4.1),Trouser back L,20211012,34,3,RTW,Yes,38,2,1,1
7,8 (12.4.1),Trouser back L,20211012,34,3,RTW,Yes,38,0,1,1
7,8 (13.6),Trouser back R,20211012,2,2,R,No,18,0,0,-1
7,8 (13.6),Trouser back R,20211012,3,2,R,No,32,0,-2,-2
7,8 (13.6),Trouser back R,20211012,4,2,R,Yes,33,0,0,2
7,8 (13.6),Trouser back R,20211012,5,2,W,No,17,0,0,1
7,8 (13.6),Trouser back R,20211012,6,2,W,No,32,0,-1,-2
7,8 (13.6),Trouser back R,20211012,7,2,W,Yes,35,1,1,2
7,8 (13.6),Trouser back R,20211012,8,2,W,Yes,31,0,-1,-2
7,8 (13.6),Trouser back R,20211012,9,2,W,No,17,0,0,-1
7,8 (13.6),Trouser back R,20211012,10,2,R,No,15,0,0,1
7,8 (13.6),Trouser back R,20211012,11,2,W,No,32,2,2,2
7,8 (13.6),Trouser back R,20211012,12,2,R,Yes,33,0,-1,-2
7,8 (13.6),Trouser back R,20211012,13,2,W,No,47,2,2,3
7,8 (13.6),Trouser back R,20211012,14,2,R,Yes,15,0,0,-1
7,8 (13.6),Trouser back R,20211012,15,2,R,Yes,53,3,0,-3
7,8 (13.6),Trouser back R,20211012,16,2,W,Yes,15,0,1,1
7,8 (13.6),Trouser back R,20211012,17,2,R,No,48,0,2,3
7,8 (13.6),Trouser back R,20211012,18,2,W,Yes,49,0,-2,-3
7,8 (13.6),Trouser back R,20211012,19,2,R,Yes,49,0,0,3
7,8 (13.6),Trouser back R,20211012,20,2,W,Yes,15,0,-1,-1
7,8 (13.6),Trouser back R,20211012,21,2,W,No,49,0,-2,-3
7,8 (13.6),Trouser back R,20211012,22,2,R,No,32,1,1,2
7,8 (13.6),Trouser back R,20211012,23,2,R,Yes,15,3,1,1
7,8 (13.6),Trouser back R,20211012,24,2,R,No,53,0,0,-3
7,8 (13.6),Trouser back R,20211012,25,2,W,Yes,48,0,2,3
7,8 (13.6),Trouser back R,20211012,26,3,WL,Yes,49,0,0,-1
7,8 (13.6),Trouser back R,20211012,27,3,WL,Yes,41,0,0,2
7,8 (13.6),Trouser back R,20211012,28,3,WL,Yes,50,0,0,-3
7,8 (13.6),Trouser back R,20211012,29,3,WL,Yes,48,0,0,1
7,8 (13.6),Trouser back R,20211012,31,3,RT,Yes,30,0,0,-1
7,8 (13.6),Trouser back R,20211012,32,3,RT,Yes,26,0,0,1
7,8 (13.6),Trouser back R,20211012,33,3,RTW,Yes,39,0,-1,-1
7,8 (13.6),Trouser back R,20211012,34,3,RTW,Yes,38,1,1,1
7,8 (13.6),Trouser back R,20211012,34,3,RTW,Yes,38,1,1,1
